latitude,longitude,bright_ti4,scan,track,acq_date,acq_time,satellite,confidence,version,bright_ti5,frp,daynight
-10.39896,17.10764,340.6,0.38,0.36,2018-10-19,1218,N,nominal,1.0NRT,310.5,4.5,D
-10.39404,17.11765,336.3,0.38,0.36,2018-10-19,1218,N,nominal,1.0NRT,305.6,1.6,D
-9.48555,22.75054,350.4,0.44,0.46,2018-10-19,1218,N,nominal,1.0NRT,302.8,7.4,D
-10.38834,17.08805,338.4,0.38,0.36,2018-10-19,1218,N,low,1.0NRT,308.9,5.6,D
-10.38555,17.08403,349.2,0.38,0.36,2018-10-19,1218,N,nominal,1.0NRT,316.1,23,D
-10.37904,17.10457,338.1,0.38,0.36,2018-10-19,1218,N,nominal,1.0NRT,306.3,2.2,D
-8.17741,29.89445,340.7,0.7,0.75,2018-10-19,1218,N,nominal,1.0NRT,291.5,6.2,D
-8.10218,30.1359,332.8,0.72,0.76,2018-10-19,1218,N,nominal,1.0NRT,285.8,5.6,D
-10.36404,17.09148,339.2,0.38,0.36,2018-10-19,1218,N,nominal,1.0NRT,308.4,5.7,D
-10.36457,17.08798,350.3,0.38,0.36,2018-10-19,1218,N,nominal,1.0NRT,306.9,5.5,D
-10.36125,17.08747,339.1,0.38,0.36,2018-10-19,1218,N,nominal,1.0NRT,308,7.2,D
-10.36178,17.08396,349.1,0.38,0.36,2018-10-19,1218,N,nominal,1.0NRT,313,7.2,D
-10.36231,17.08045,338.3,0.38,0.36,2018-10-19,1218,N,low,1.0NRT,308.9,4,D
-9.10989,24.6188,346.8,0.6,0.53,2018-10-19,1218,N,nominal,1.0NRT,297.1,14.2,D
-10.35621,17.07592,338.4,0.38,0.36,2018-10-19,1218,N,low,1.0NRT,312.2,5.3,D
-10.35833,17.06188,342.1,0.38,0.36,2018-10-19,1218,N,low,1.0NRT,313.2,7.1,D
-10.71343,14.62765,340.1,0.43,0.38,2018-10-19,1218,N,nominal,1.0NRT,302.4,5.2,D
-8.8082,26.1949,332.7,0.39,0.59,2018-10-19,1218,N,nominal,1.0NRT,291.1,2.9,D
-9.27659,23.48896,343.2,0.5,0.49,2018-10-19,1218,N,nominal,1.0NRT,298.7,9.7,D
-9.2774,23.48441,331.1,0.5,0.49,2018-10-19,1218,N,nominal,1.0NRT,298.8,11.2,D
-10.79279,13.91067,330.2,0.46,0.39,2018-10-19,1218,N,low,1.0NRT,302.5,1.6,D
-9.27208,23.48821,343.5,0.5,0.49,2018-10-19,1218,N,nominal,1.0NRT,298.9,9,D
-10.29867,17.2754,341.1,0.38,0.36,2018-10-19,1218,N,nominal,1.0NRT,304.4,17.3,D
-10.78916,13.91019,350,0.46,0.39,2018-10-19,1218,N,nominal,1.0NRT,302.7,6.8,D
-9.27652,23.48491,342.2,0.5,0.49,2018-10-19,1218,N,nominal,1.0NRT,299.2,14.4,D
-9.27123,23.48871,335.1,0.5,0.49,2018-10-19,1218,N,nominal,1.0NRT,298.4,13.6,D
-10.74422,14.01589,338.4,0.45,0.39,2018-10-19,1218,N,nominal,1.0NRT,302.8,5.6,D
-10.75201,13.93584,334.8,0.46,0.39,2018-10-19,1218,N,low,1.0NRT,302.6,2.6,D
-10.29594,17.00837,341.9,0.38,0.36,2018-10-19,1218,N,nominal,1.0NRT,307.9,5.7,D
-9.19527,23.79611,342.6,0.53,0.5,2018-10-19,1218,N,nominal,1.0NRT,297.9,14.3,D
-9.19611,23.79127,347.1,0.53,0.5,2018-10-19,1218,N,nominal,1.0NRT,297.5,9.1,D
-10.55363,15.23221,337.2,0.41,0.37,2018-10-19,1218,N,low,1.0NRT,304.2,6.9,D
-10.72077,13.99976,347,0.46,0.39,2018-10-19,1218,N,low,1.0NRT,300.6,9.2,D
-10.72136,13.99559,335.4,0.46,0.39,2018-10-19,1218,N,low,1.0NRT,300.1,4.6,D
-10.33744,16.59819,337.3,0.39,0.36,2018-10-19,1218,N,nominal,1.0NRT,306.8,3.1,D
-10.71716,13.99928,340,0.46,0.39,2018-10-19,1218,N,low,1.0NRT,302.3,9.2,D
-10.71833,13.99098,343.9,0.46,0.39,2018-10-19,1218,N,nominal,1.0NRT,299.5,4.6,D
-10.18608,17.48407,339,0.39,0.36,2018-10-19,1218,N,nominal,1.0NRT,300.5,2.8,D
-10.31448,16.63783,339.5,0.38,0.36,2018-10-19,1218,N,nominal,1.0NRT,308.6,4.8,D
-10.18221,17.48708,338.6,0.39,0.36,2018-10-19,1218,N,nominal,1.0NRT,302.9,6.3,D
-10.18275,17.48355,340.1,0.39,0.36,2018-10-19,1218,N,nominal,1.0NRT,299.7,2.8,D
-10.17888,17.48656,355.6,0.39,0.36,2018-10-19,1218,N,nominal,1.0NRT,305.4,7.1,D
-10.17555,17.48605,340.4,0.39,0.36,2018-10-19,1218,N,nominal,1.0NRT,295.9,7.1,D
-10.30029,16.66442,334.6,0.38,0.36,2018-10-19,1218,N,low,1.0NRT,307.2,3.2,D
-10.65893,14.15183,333.4,0.45,0.39,2018-10-19,1218,N,low,1.0NRT,299.1,4.7,D
-10.65535,14.15131,330.1,0.45,0.39,2018-10-19,1218,N,low,1.0NRT,298.6,4.8,D
-10.22185,17.00415,337.5,0.38,0.36,2018-10-19,1218,N,nominal,1.0NRT,305.3,5.4,D
-10.27505,16.60957,345.5,0.38,0.36,2018-10-19,1218,N,nominal,1.0NRT,304.2,9,D
-10.66792,13.8206,334.8,0.46,0.39,2018-10-19,1218,N,low,1.0NRT,300.3,5.1,D
-10.30138,16.1152,347,0.39,0.36,2018-10-19,1218,N,nominal,1.0NRT,306.1,7.2,D
-10.29803,16.11471,350,0.39,0.36,2018-10-19,1218,N,nominal,1.0NRT,311.8,22,D
-10.29856,16.11116,330.9,0.39,0.36,2018-10-19,1218,N,low,1.0NRT,304.5,6.9,D
-32.70587,28.2458,343.3,0.56,0.43,2018-10-19,1212,N,nominal,1.0NRT,296.1,10.4,D
-32.7049,28.24431,338.9,0.56,0.43,2018-10-19,1212,N,nominal,1.0NRT,295.8,10.5,D
-32.67326,28.15321,336.3,0.55,0.43,2018-10-19,1212,N,nominal,1.0NRT,294.9,6.8,D
-32.33634,26.9123,331.1,0.49,0.4,2018-10-19,1212,N,nominal,1.0NRT,298.4,2,D
-31.67889,29.31402,330.7,0.44,0.46,2018-10-19,1212,N,nominal,1.0NRT,294.9,8.9,D
-31.31438,29.97503,340.1,0.49,0.48,2018-10-19,1212,N,nominal,1.0NRT,293.7,4,D
-31.30998,29.97357,367,0.49,0.48,2018-10-19,1212,N,high,1.0NRT,295.3,29.7,D
-31.30335,29.98243,332,0.49,0.48,2018-10-19,1212,N,nominal,1.0NRT,288.6,6.2,D
-31.29894,29.98102,340.7,0.49,0.48,2018-10-19,1212,N,nominal,1.0NRT,288.7,15.1,D
-31.30008,29.97579,346.3,0.49,0.48,2018-10-19,1212,N,nominal,1.0NRT,294.7,11,D
-31.29452,29.97967,346.5,0.49,0.48,2018-10-19,1212,N,nominal,1.0NRT,296.1,15.1,D
-31.29568,29.97437,340.8,0.49,0.48,2018-10-19,1212,N,nominal,1.0NRT,295.2,11,D
-32.13858,23.93265,347.1,0.4,0.37,2018-10-19,1212,N,nominal,1.0NRT,309.1,5.8,D
-32.13456,23.9359,340.2,0.4,0.37,2018-10-19,1212,N,nominal,1.0NRT,304.6,5.8,D
-32.13522,23.93183,339.8,0.4,0.37,2018-10-19,1212,N,nominal,1.0NRT,307.2,5.8,D
-32.1218,23.92854,336.7,0.4,0.37,2018-10-19,1212,N,nominal,1.0NRT,307.3,9,D
-32.12246,23.92451,355.8,0.4,0.37,2018-10-19,1212,N,nominal,1.0NRT,315.8,11.1,D
-32.12313,23.92044,331.4,0.4,0.37,2018-10-19,1212,N,nominal,1.0NRT,305.9,11.1,D
-31.33825,28.123,345.4,0.39,0.44,2018-10-19,1212,N,nominal,1.0NRT,299,4.1,D
-31.33422,28.12203,335.9,0.39,0.44,2018-10-19,1212,N,nominal,1.0NRT,297.6,3.6,D
-31.3832,27.83746,338.8,0.56,0.43,2018-10-19,1212,N,nominal,1.0NRT,300.1,8.9,D
-31.20054,28.40912,334.9,0.4,0.45,2018-10-19,1212,N,nominal,1.0NRT,298.4,1.8,D
-31.1749,28.36629,332.7,0.4,0.44,2018-10-19,1212,N,nominal,1.0NRT,299.2,4.5,D
-31.16908,28.3737,330.4,0.4,0.44,2018-10-19,1212,N,low,1.0NRT,300.7,2.8,D
-31.16328,28.38101,334.5,0.4,0.45,2018-10-19,1212,N,nominal,1.0NRT,299,7.9,D
-31.16413,28.37686,342.8,0.4,0.44,2018-10-19,1212,N,nominal,1.0NRT,300.7,6.1,D
-31.16502,28.37256,331.3,0.4,0.44,2018-10-19,1212,N,nominal,1.0NRT,299.5,6.1,D
-31.16096,28.3714,356.6,0.4,0.44,2018-10-19,1212,N,nominal,1.0NRT,299.6,6.1,D
-31.23569,27.8359,334.4,0.57,0.43,2018-10-19,1212,N,nominal,1.0NRT,299.2,5.3,D
-31.61284,25.47997,339.5,0.44,0.38,2018-10-19,1212,N,nominal,1.0NRT,309,2.9,D
-30.60404,29.84743,340.7,0.5,0.49,2018-10-19,1212,N,nominal,1.0NRT,297.7,9.4,D
-30.78303,28.37603,334.6,0.41,0.45,2018-10-19,1212,N,nominal,1.0NRT,300.9,3.1,D
-30.4522,29.03156,342.4,0.45,0.47,2018-10-19,1212,N,nominal,1.0NRT,304.1,7.5,D
-30.44794,29.03028,344,0.45,0.47,2018-10-19,1212,N,nominal,1.0NRT,305.2,7.5,D
-30.19442,29.62817,353.1,0.49,0.49,2018-10-19,1212,N,nominal,1.0NRT,304.5,15.4,D
-30.19003,29.62663,345.1,0.49,0.49,2018-10-19,1212,N,nominal,1.0NRT,299.7,22.4,D
-29.93494,30.18466,342,0.54,0.51,2018-10-19,1212,N,nominal,1.0NRT,302.5,32.5,D
-29.9303,30.18348,343,0.54,0.51,2018-10-19,1212,N,nominal,1.0NRT,302,41.5,D
13.33166,13.73107,343,0.42,0.37,2018-10-19,1230,N,low,1.0NRT,315.2,8.4,D
13.53473,13.91523,345.5,0.43,0.38,2018-10-19,1230,N,nominal,1.0NRT,315.7,14.7,D
12.06404,19.98082,367,0.61,0.53,2018-10-19,1230,N,high,1.0NRT,312.6,19.2,D
12.06336,19.97517,367,0.61,0.53,2018-10-19,1230,N,high,1.0NRT,316.5,19.2,D
12.06268,19.96953,341.8,0.61,0.53,2018-10-19,1230,N,nominal,1.0NRT,309.2,5.8,D
11.9989,19.44252,341.9,0.56,0.52,2018-10-19,1230,N,nominal,1.0NRT,310.1,17.6,D
11.99827,19.43736,346.7,0.56,0.51,2018-10-19,1230,N,nominal,1.0NRT,316.4,11.9,D
11.99198,19.38582,342.8,0.56,0.51,2018-10-19,1230,N,nominal,1.0NRT,308.9,10.1,D
12.07036,19.99158,336,0.61,0.54,2018-10-19,1230,N,low,1.0NRT,310.6,11.2,D
12.00303,19.43667,343,0.56,0.51,2018-10-19,1230,N,nominal,1.0NRT,310.9,11.9,D
11.99735,19.39034,356.7,0.56,0.51,2018-10-19,1230,N,nominal,1.0NRT,312.4,21.2,D
12.13823,20.51683,342.3,0.33,0.55,2018-10-19,1230,N,nominal,1.0NRT,308.3,3.9,D
12.13786,20.51372,337.2,0.33,0.55,2018-10-19,1230,N,nominal,1.0NRT,308.8,3,D
12.1375,20.51062,340.7,0.33,0.55,2018-10-19,1230,N,nominal,1.0NRT,308.3,3,D
12.00336,19.40001,336.6,0.56,0.51,2018-10-19,1230,N,low,1.0NRT,310.2,6.4,D
12.0021,19.38973,342.7,0.56,0.51,2018-10-19,1230,N,nominal,1.0NRT,306.1,7.5,D
12.07614,19.95629,344.7,0.61,0.53,2018-10-19,1230,N,nominal,1.0NRT,311.2,7.9,D
12.10683,20.16829,341,0.63,0.54,2018-10-19,1230,N,low,1.0NRT,311.5,5.6,D
12.11185,20.16766,343.2,0.63,0.54,2018-10-19,1230,N,low,1.0NRT,313.6,5.6,D
11.12832,12.86271,336.9,0.39,0.36,2018-10-19,1230,N,low,1.0NRT,311.7,2.1,D
11.12779,12.85917,340.6,0.39,0.36,2018-10-19,1230,N,nominal,1.0NRT,310.4,2,D
12.16734,20.58559,338.7,0.34,0.56,2018-10-19,1230,N,low,1.0NRT,312.9,4.1,D
12.1854,20.69236,367,0.34,0.56,2018-10-19,1230,N,high,1.0NRT,314.3,7.1,D
12.18502,20.68919,367,0.34,0.56,2018-10-19,1230,N,high,1.0NRT,314.5,7.1,D
12.18616,20.69871,341.9,0.34,0.56,2018-10-19,1230,N,nominal,1.0NRT,312.2,4,D
12.18578,20.69554,338.7,0.34,0.56,2018-10-19,1230,N,nominal,1.0NRT,312.9,4,D
12.17214,20.58192,339.5,0.34,0.56,2018-10-19,1230,N,low,1.0NRT,312,4.1,D
12.17177,20.57882,347.4,0.34,0.56,2018-10-19,1230,N,nominal,1.0NRT,313.4,5.2,D
12.1714,20.57571,351.5,0.34,0.56,2018-10-19,1230,N,nominal,1.0NRT,314.2,5.2,D
12.03551,19.46443,338,0.56,0.52,2018-10-19,1230,N,low,1.0NRT,310,8,D
11.13709,12.87589,343.4,0.39,0.36,2018-10-19,1230,N,nominal,1.0NRT,309.6,2.5,D
12.18413,20.63797,367,0.34,0.56,2018-10-19,1230,N,high,1.0NRT,313.2,8.6,D
12.03964,19.45866,337.9,0.56,0.52,2018-10-19,1230,N,low,1.0NRT,312.7,6.4,D
12.04442,19.4581,347.1,0.56,0.52,2018-10-19,1230,N,nominal,1.0NRT,309.8,6.4,D
12.04377,19.45288,340.8,0.56,0.52,2018-10-19,1230,N,nominal,1.0NRT,310.3,7.4,D
12.13479,20.14716,345.4,0.63,0.54,2018-10-19,1230,N,nominal,1.0NRT,311.8,6.5,D
12.13407,20.14133,341.3,0.63,0.54,2018-10-19,1230,N,nominal,1.0NRT,309.8,6.5,D
12.04938,19.42044,353.1,0.56,0.51,2018-10-19,1230,N,nominal,1.0NRT,310.4,19.1,D
12.06039,19.39284,343.6,0.56,0.51,2018-10-19,1230,N,nominal,1.0NRT,308.7,10.9,D
12.05974,19.38769,335.9,0.56,0.51,2018-10-19,1230,N,nominal,1.0NRT,308.3,11.8,D
12.06448,19.38707,367,0.56,0.51,2018-10-19,1230,N,high,1.0NRT,310.6,11.8,D
12.0658,19.39737,334.4,0.56,0.51,2018-10-19,1230,N,low,1.0NRT,308.6,10.9,D
11.10932,12.50816,339,0.39,0.36,2018-10-19,1230,N,low,1.0NRT,313.3,3.5,D
11.10774,12.49761,342.6,0.38,0.36,2018-10-19,1230,N,low,1.0NRT,314.4,11.3,D
11.1026,12.44086,341.2,0.38,0.36,2018-10-19,1230,N,low,1.0NRT,313.8,5.8,D
12.07266,19.37552,333.6,0.56,0.51,2018-10-19,1230,N,low,1.0NRT,307.8,4.7,D
11.1392,12.66215,347.6,0.39,0.36,2018-10-19,1230,N,nominal,1.0NRT,309.5,4.4,D
12.08138,19.4059,341.4,0.56,0.51,2018-10-19,1230,N,nominal,1.0NRT,310.2,7.5,D
12.07939,19.39034,344,0.56,0.51,2018-10-19,1230,N,nominal,1.0NRT,307.4,8.4,D
12.15736,19.96327,355.9,0.61,0.53,2018-10-19,1230,N,nominal,1.0NRT,311.4,16.5,D
12.16302,19.96828,339.3,0.61,0.53,2018-10-19,1230,N,low,1.0NRT,313.4,6.6,D
12.16941,19.97897,344.9,0.61,0.54,2018-10-19,1230,N,nominal,1.0NRT,314.8,12.7,D
12.16797,19.96766,349.6,0.61,0.53,2018-10-19,1230,N,nominal,1.0NRT,310.4,6.6,D
12.10518,19.40293,349,0.56,0.51,2018-10-19,1230,N,nominal,1.0NRT,311.7,13.9,D
12.11877,19.39595,338,0.56,0.51,2018-10-19,1230,N,low,1.0NRT,311.4,6.4,D
11.46644,14.62472,350.2,0.43,0.38,2018-10-19,1230,N,nominal,1.0NRT,317.9,20.2,D
11.20116,12.82628,348.5,0.39,0.36,2018-10-19,1230,N,nominal,1.0NRT,313.6,7.8,D
11.20608,12.8364,335.8,0.39,0.36,2018-10-19,1230,N,low,1.0NRT,310.6,4.3,D
11.15573,12.50106,340,0.39,0.36,2018-10-19,1230,N,low,1.0NRT,313.9,5.9,D
11.46699,14.62551,344.5,0.43,0.38,2018-10-19,1230,N,nominal,1.0NRT,314.4,25.8,D
11.13633,12.32782,348.6,0.38,0.36,2018-10-19,1230,N,nominal,1.0NRT,312.1,5,D
12.1704,19.97783,343.7,0.61,0.54,2018-10-19,1230,N,low,1.0NRT,314.1,13.6,D
12.16904,19.96651,342.3,0.61,0.53,2018-10-19,1230,N,nominal,1.0NRT,308.2,4.9,D
12.10559,19.40128,354.8,0.56,0.51,2018-10-19,1230,N,nominal,1.0NRT,311.3,13.9,D
11.48274,14.63543,350.9,0.44,0.38,2018-10-19,1230,N,nominal,1.0NRT,321.6,19,D
11.13794,12.24858,343.4,0.38,0.36,2018-10-19,1230,N,nominal,1.0NRT,310,4.4,D
11.4479,14.33931,367,0.42,0.38,2018-10-19,1230,N,high,1.0NRT,317.3,10.2,D
12.12051,19.40466,336.6,0.56,0.51,2018-10-19,1230,N,low,1.0NRT,311.1,7.3,D
11.2172,12.75499,342.7,0.39,0.36,2018-10-19,1230,N,nominal,1.0NRT,309,3.7,D
12.12591,19.40927,336.8,0.56,0.51,2018-10-19,1230,N,low,1.0NRT,311.6,5.7,D
12.12013,19.36252,336.4,0.56,0.51,2018-10-19,1230,N,low,1.0NRT,308.4,2.5,D
11.41018,14.05109,338.5,0.41,0.37,2018-10-19,1230,N,low,1.0NRT,312,3.4,D
11.22158,12.76157,352.6,0.39,0.36,2018-10-19,1230,N,nominal,1.0NRT,310.3,12.4,D
11.22105,12.75803,337.5,0.39,0.36,2018-10-19,1230,N,low,1.0NRT,310.3,3.7,D
11.22052,12.75448,335.7,0.39,0.36,2018-10-19,1230,N,low,1.0NRT,308.5,3.7,D
11.21947,12.74741,335.3,0.39,0.36,2018-10-19,1230,N,nominal,1.0NRT,310.1,2.5,D
12.24069,20.30891,355.4,0.32,0.55,2018-10-19,1230,N,nominal,1.0NRT,313,4.8,D
12.13068,19.40867,346.4,0.56,0.51,2018-10-19,1230,N,nominal,1.0NRT,311.6,8.5,D
12.12488,19.36194,346.9,0.56,0.51,2018-10-19,1230,N,nominal,1.0NRT,313,9,D
12.12424,19.35679,335.9,0.55,0.51,2018-10-19,1230,N,nominal,1.0NRT,307.8,9,D
11.45651,14.34994,345.1,0.42,0.38,2018-10-19,1230,N,low,1.0NRT,316.2,5.4,D
11.45595,14.34605,355.5,0.42,0.38,2018-10-19,1230,N,nominal,1.0NRT,320.2,6.9,D
11.4554,14.34217,344.4,0.42,0.38,2018-10-19,1230,N,low,1.0NRT,316.5,6.9,D
12.12899,19.35622,367,0.55,0.51,2018-10-19,1230,N,high,1.0NRT,311,9,D
12.24577,20.30828,348.3,0.32,0.55,2018-10-19,1230,N,nominal,1.0NRT,312.6,4.8,D
12.13092,19.37171,340.6,0.56,0.51,2018-10-19,1230,N,low,1.0NRT,311.7,13.3,D
12.12963,19.36136,345.2,0.56,0.51,2018-10-19,1230,N,nominal,1.0NRT,313.1,9,D
12.12835,19.35109,342.3,0.55,0.51,2018-10-19,1230,N,nominal,1.0NRT,306.9,6.2,D
12.25048,20.30468,338.3,0.32,0.55,2018-10-19,1230,N,low,1.0NRT,312.7,3.4,D
12.26571,20.30291,340.3,0.32,0.55,2018-10-19,1230,N,nominal,1.0NRT,311.6,3.5,D
11.17765,12.33224,341.5,0.38,0.36,2018-10-19,1230,N,nominal,1.0NRT,308.8,4,D
12.27042,20.29931,367,0.32,0.55,2018-10-19,1230,N,high,1.0NRT,312.9,7.2,D
12.75289,24.43328,367,0.62,0.71,2018-10-19,1230,N,high,1.0NRT,308,20.1,D
11.18427,12.33122,342.3,0.38,0.36,2018-10-19,1230,N,nominal,1.0NRT,311.4,8.8,D
12.75949,24.43208,347.3,0.62,0.71,2018-10-19,1230,N,nominal,1.0NRT,303,6.1,D
11.18878,12.31616,336.2,0.38,0.36,2018-10-19,1230,N,low,1.0NRT,308.1,2.1,D
11.39238,13.66411,341.7,0.4,0.37,2018-10-19,1230,N,nominal,1.0NRT,310.4,4.6,D
11.19156,12.31214,335.4,0.38,0.36,2018-10-19,1230,N,low,1.0NRT,308.5,6.2,D
11.18362,12.25949,343.5,0.38,0.36,2018-10-19,1230,N,nominal,1.0NRT,310.6,8.6,D
12.27493,20.12902,340.3,0.63,0.54,2018-10-19,1230,N,low,1.0NRT,311.9,11.9,D
11.418,13.81567,347.9,0.41,0.37,2018-10-19,1230,N,low,1.0NRT,320.3,6.6,D
11.41745,13.81194,350.7,0.41,0.37,2018-10-19,1230,N,nominal,1.0NRT,320.2,6.6,D
11.41691,13.80821,351.6,0.41,0.37,2018-10-19,1230,N,low,1.0NRT,324.7,25.5,D
11.41637,13.80449,352.6,0.41,0.37,2018-10-19,1230,N,nominal,1.0NRT,321.4,25.5,D
11.39577,13.66361,342.2,0.4,0.37,2018-10-19,1230,N,nominal,1.0NRT,311.7,4.6,D
11.39523,13.65992,351.5,0.4,0.37,2018-10-19,1230,N,nominal,1.0NRT,315.4,8.9,D
11.21127,12.42051,346.7,0.38,0.36,2018-10-19,1230,N,nominal,1.0NRT,311.7,7.5,D
11.1954,12.31514,341.8,0.38,0.36,2018-10-19,1230,N,low,1.0NRT,311.9,6.2,D
11.18852,12.26951,346.6,0.38,0.36,2018-10-19,1230,N,nominal,1.0NRT,311.5,5.7,D
11.18587,12.25197,338.3,0.38,0.36,2018-10-19,1230,N,nominal,1.0NRT,306.9,2.1,D
12.27994,20.12841,338.7,0.63,0.54,2018-10-19,1230,N,low,1.0NRT,309.1,5.5,D
11.41977,13.80398,352.6,0.41,0.37,2018-10-19,1230,N,nominal,1.0NRT,315.2,17.8,D
11.39862,13.65941,342.5,0.4,0.37,2018-10-19,1230,N,nominal,1.0NRT,312.4,3.6,D
11.21458,12.42,349.4,0.38,0.36,2018-10-19,1230,N,nominal,1.0NRT,309.5,4.6,D
11.19872,12.31463,342.2,0.38,0.36,2018-10-19,1230,N,nominal,1.0NRT,308.2,2.6,D
11.19024,12.25847,351.9,0.38,0.36,2018-10-19,1230,N,nominal,1.0NRT,312.8,10.2,D
12.2951,20.20856,348,0.32,0.54,2018-10-19,1230,N,nominal,1.0NRT,313,4.1,D
11.42263,13.79975,352.8,0.41,0.37,2018-10-19,1230,N,low,1.0NRT,326.1,26.7,D
11.42209,13.79603,344.8,0.41,0.37,2018-10-19,1230,N,low,1.0NRT,317.6,26.7,D
11.40905,13.70695,344.5,0.4,0.37,2018-10-19,1230,N,nominal,1.0NRT,316.4,4.5,D
11.23059,12.50391,346,0.39,0.36,2018-10-19,1230,N,nominal,1.0NRT,310.9,4.8,D
11.23006,12.50039,347.7,0.39,0.36,2018-10-19,1230,N,nominal,1.0NRT,310.8,4.8,D
11.21842,12.42301,338.3,0.38,0.36,2018-10-19,1230,N,low,1.0NRT,312.1,5.3,D
11.21737,12.41598,338.3,0.38,0.36,2018-10-19,1230,N,low,1.0NRT,308.4,4.6,D
11.20309,12.32115,337.6,0.38,0.36,2018-10-19,1230,N,low,1.0NRT,310.2,8.6,D
11.19832,12.28956,343.6,0.38,0.36,2018-10-19,1230,N,nominal,1.0NRT,310.1,3.1,D
11.19408,12.26147,355.9,0.38,0.36,2018-10-19,1230,N,nominal,1.0NRT,311.9,12,D
11.23496,12.51044,340,0.39,0.36,2018-10-19,1230,N,low,1.0NRT,310.6,5,D
11.23443,12.50692,346.7,0.39,0.36,2018-10-19,1230,N,nominal,1.0NRT,312.6,5,D
11.2339,12.5034,340.6,0.39,0.36,2018-10-19,1230,N,low,1.0NRT,315.2,20.6,D
11.23337,12.49988,350.1,0.39,0.36,2018-10-19,1230,N,nominal,1.0NRT,322.2,20.6,D
12.30462,20.20285,341.2,0.64,0.54,2018-10-19,1230,N,low,1.0NRT,313.1,9.2,D
11.55243,14.64568,348.9,0.44,0.38,2018-10-19,1230,N,nominal,1.0NRT,317.2,7.5,D
11.2388,12.51346,349.5,0.39,0.36,2018-10-19,1230,N,nominal,1.0NRT,311.6,5.2,D
11.23827,12.50994,342,0.39,0.36,2018-10-19,1230,N,low,1.0NRT,314.4,5,D
11.23722,12.5029,351.3,0.39,0.36,2018-10-19,1230,N,nominal,1.0NRT,314.7,20.6,D
11.24265,12.51647,342.3,0.39,0.36,2018-10-19,1230,N,nominal,1.0NRT,311.7,16.2,D
11.24159,12.50943,343.7,0.39,0.36,2018-10-19,1230,N,low,1.0NRT,314.6,5.6,D
11.24106,12.50591,345.8,0.39,0.36,2018-10-19,1230,N,nominal,1.0NRT,311.8,5.6,D
12.98626,25.95731,349,0.78,0.78,2018-10-19,1230,N,nominal,1.0NRT,308.9,14.1,D
12.98546,25.94981,342.2,0.78,0.78,2018-10-19,1230,N,nominal,1.0NRT,310.3,12.9,D
12.3213,20.25358,348.2,0.32,0.55,2018-10-19,1230,N,nominal,1.0NRT,315.1,7.3,D
12.31319,20.18973,347.4,0.63,0.54,2018-10-19,1230,N,nominal,1.0NRT,310.8,10,D
11.4259,13.72715,349.9,0.4,0.37,2018-10-19,1230,N,nominal,1.0NRT,314.7,7.1,D
11.24491,12.50892,350.5,0.39,0.36,2018-10-19,1230,N,nominal,1.0NRT,312.2,5.6,D
12.32522,20.24402,344.2,0.32,0.55,2018-10-19,1230,N,low,1.0NRT,316.7,3.8,D
12.32484,20.24105,343,0.32,0.55,2018-10-19,1230,N,low,1.0NRT,316.2,3.8,D
11.51792,14.33302,351.7,0.42,0.38,2018-10-19,1230,N,nominal,1.0NRT,318.7,9.7,D
11.42984,13.73035,349.6,0.41,0.37,2018-10-19,1230,N,low,1.0NRT,320.6,5,D
11.4293,13.72665,344.9,0.4,0.37,2018-10-19,1230,N,low,1.0NRT,317.4,5,D
12.33027,20.2434,343.5,0.32,0.55,2018-10-19,1230,N,nominal,1.0NRT,310.5,3.8,D
12.32952,20.23747,341,0.32,0.55,2018-10-19,1230,N,low,1.0NRT,314.3,3.9,D
11.43433,13.73727,345.4,0.41,0.37,2018-10-19,1230,N,low,1.0NRT,318.7,9.9,D
11.43324,13.72985,352.4,0.41,0.37,2018-10-19,1230,N,nominal,1.0NRT,317.1,5,D
11.25154,12.50791,344.4,0.39,0.36,2018-10-19,1230,N,nominal,1.0NRT,312.8,3.8,D
11.25101,12.50439,345.9,0.39,0.36,2018-10-19,1230,N,nominal,1.0NRT,313.4,3.8,D
11.25048,12.50086,336.3,0.39,0.36,2018-10-19,1230,N,nominal,1.0NRT,309.1,2.1,D
12.3268,20.17614,345.5,0.63,0.54,2018-10-19,1230,N,nominal,1.0NRT,311.1,10.3,D
11.25433,12.50388,343.7,0.39,0.36,2018-10-19,1230,N,nominal,1.0NRT,310.8,5.6,D
11.25764,12.50337,333.1,0.39,0.36,2018-10-19,1230,N,low,1.0NRT,307.1,5.6,D
11.24176,12.39787,336.8,0.38,0.36,2018-10-19,1230,N,low,1.0NRT,310.4,4.4,D
11.24123,12.39435,333.5,0.38,0.36,2018-10-19,1230,N,low,1.0NRT,306.2,1.6,D
11.56782,14.57836,355.9,0.43,0.38,2018-10-19,1230,N,nominal,1.0NRT,318.3,13.9,D
11.38494,13.33282,337,0.4,0.37,2018-10-19,1230,N,low,1.0NRT,310.9,3.2,D
11.44902,13.74267,344.2,0.41,0.37,2018-10-19,1230,N,nominal,1.0NRT,313.2,5.9,D
11.2505,12.4109,343.2,0.38,0.36,2018-10-19,1230,N,low,1.0NRT,313.2,4.9,D
11.24415,12.36874,332,0.38,0.36,2018-10-19,1230,N,low,1.0NRT,306.8,3.3,D
11.56802,14.57827,354.8,0.43,0.38,2018-10-19,1230,N,nominal,1.0NRT,317.8,14.1,D
